ppm,700K,720K,740K,760K,780K,800K,820K,840K,860K,880K,900K,,
51.8018018,0.053977638,0.053770842,0.053556875,0.053337883,0.053114264,0.0528864,0.052654655,0.052419375,0.05218089,0.051939512,0.051695539,,0.052878985
51.95195195,0.055175327,0.054958568,0.054734522,0.054505391,0.05427159,0.054033516,0.053791546,0.053546039,0.053297336,0.053045762,0.052791623,,0.054026071
52.1021021,0.056410617,0.056183261,0.055948512,0.055708628,0.055464042,0.055215165,0.054962389,0.054706085,0.054446608,0.054184291,0.053919452,,0.055207711
52.25225225,0.057684869,0.057446243,0.057200128,0.05694884,0.056692829,0.056432524,0.056168328,0.055900628,0.055629789,0.055356154,0.055080053,,0.056425086
52.4024024,0.058999487,0.058748876,0.058490692,0.058227311,0.057959202,0.057686807,0.057410545,0.057130816,0.056847996,0.05656244,0.056274486,,0.057679412
52.55255255,0.060355924,0.060092569,0.059821571,0.059545369,0.059264447,0.058979265,0.058690256,0.058397831,0.05810238,0.057804268,0.057503842,,0.058971942
52.7027027,0.061755678,0.061478775,0.061194174,0.060904379,0.060609891,0.060311186,0.060008711,0.05970289,0.059394124,0.059082789,0.058769241,,0.060303969
52.85285285,0.063200296,0.062908991,0.062609953,0.06230575,0.061996901,0.061683897,0.061367199,0.061047245,0.060724445,0.060399187,0.060071834,,0.061676823
53.003003,0.06469137,0.064384761,0.064070403,0.063750931,0.063426882,0.063098761,0.062767045,0.062432181,0.062094594,0.061754678,0.061412807,,0.06309187
53.15315315,0.066230543,0.065907673,0.065577062,0.065241413,0.064901279,0.064557181,0.064209608,0.063859022,0.063505854,0.063150511,0.062793373,,0.064550517
53.3033033,0.067819502,0.067479361,0.067131511,0.066778726,0.066421576,0.066060596,0.065696287,0.065329123,0.064959545,0.064587968,0.06421478,,0.066054208
53.45345345,0.069459983,0.069101503,0.068735375,0.068364445,0.067989298,0.067610484,0.067228516,0.066843877,0.066457019,0.066068363,0.065678306,,0.067604424
53.6036036,0.071153769,0.070775821,0.070390321,0.070000183,0.069606008,0.069208359,0.068807762,0.068404709,0.06799966,0.067593043,0.06718526,,0.069202686
53.75375375,0.072902689,0.072504084,0.072098055,0.071687591,0.071273306,0.070855774,0.070435532,0.070013081,0.069588887,0.069163387,0.068736984,,0.070850551
53.9039039,0.074708613,0.074288099,0.073860329,0.073428363,0.072992831,0.072554316,0.072113365,0.071670487,0.071226153,0.070780805,0.070334851,,0.07254961
54.05405405,0.07657346,0.076129718,0.075678929,0.07522423,0.074766258,0.074305609,0.073842836,0.073378454,0.072912941,0.072446739,0.071980261,,0.074301494
54.2042042,0.078499187,0.07803083,0.077555684,0.077076957,0.076595298,0.07611131,0.075625552,0.075138543,0.074650766,0.074162664,0.07367465,,0.076107865
54.35435435,0.080487791,0.079993366,0.079492457,0.078988349,0.078481697,0.07797311,0.077463152,0.076952346,0.076441174,0.07593008,0.075419477,,0.07797042
54.5045045,0.082541309,0.082019288,0.081491147,0.08096024,0.080427231,0.079892732,0.079357309,0.078821485,0.078285741,0.077750522,0.077216236,,0.079890888
54.65465465,0.08466181,0.084110597,0.083553685,0.0829945,0.082433711,0.081871929,0.081309722,0.08074761,0.080186072,0.079625549,0.079066444,,0.081871029
54.8048048,0.086851396,0.086269321,0.085682031,0.085093026,0.084502972,0.083912483,0.08332212,0.082732401,0.082143799,0.081556749,0.080971648,,0.08391263
54.95495495,0.089112198,0.088497517,0.087878175,0.087257742,0.086636881,0.086016201,0.085396258,0.084777562,0.08416058,0.083545737,0.08293342,,0.086017506
55.10510511,0.09144637,0.090797267,0.090144129,0.089490597,0.088837325,0.088184916,0.087533915,0.086884824,0.086238097,0.085594149,0.084953356,,0.088187495
55.25525526,0.093856088,0.093170673,0.092481927,0.09179356,0.091106215,0.090420481,0.089736893,0.089055938,0.088378056,0.087703649,0.087033076,,0.090424459
55.40540541,0.096343543,0.095619853,0.09489362,0.094168619,0.093445478,0.09272477,0.092007012,0.091292676,0.090582183,0.089875918,0.089174223,,0.092730275
55.55555556,0.098910935,0.098146937,0.097381272,0.096617776,0.095857058,0.095099671,0.094346111,0.093596828,0.092852223,0.092112659,0.091378457,,0.095106841
55.70570571,0.101560473,0.100754063,0.099946954,0.099143042,0.098342911,0.097547087,0.096756043,0.0959702,0.095189938,0.094415592,0.093647462,,0.097556065
55.85585586,0.104294363,0.10344337,0.102592744,0.101746436,0.100904999,0.10006893,0.09923867,0.098414612,0.097597104,0.096786454,0.095982933,,0.100079864
56.00600601,0.107114805,0.106216994,0.105320717,0.104429977,0.103545291,0.102667118,0.101795865,0.10093189,0.100075508,0.099226994,0.098386585,,0.102680163
56.15615616,0.110023986,0.109077061,0.108132942,0.107195682,0.106265753,0.105343573,0.104429507,0.103523873,0.102626949,0.101738972,0.100860144,,0.105358888
56.30630631,0.113024075,0.112025683,0.111031479,0.110045559,0.109068348,0.108100212,0.107141472,0.1061924,0.10525323,0.104324158,0.103405346,,0.108117963
56.45645646,0.11611721,0.115064948,0.114018368,0.112981607,0.11195503,0.110938952,0.109933639,0.108939313,0.10795616,0.106984328,0.106023937,,0.110959307
56.60660661,0.119305501,0.118196918,0.117095628,0.116005801,0.114927741,0.113861697,0.112807878,0.111766451,0.110737546,0.109721262,0.108717669,,0.113884829
56.75675676,0.122591011,0.121423618,0.120265248,0.119120099,0.117988402,0.116870339,0.115766053,0.114675648,0.113599197,0.112536742,0.111488299,,0.116896424
56.90690691,0.125975757,0.124747036,0.123529184,0.122326426,0.121138912,0.11996675,0.11881001,0.117668729,0.116542914,0.115432547,0.114337584,,0.119995966
57.05705706,0.129461701,0.128169106,0.12688935,0.125626675,0.124381145,0.123152783,0.121941583,0.120747506,0.119570491,0.118410452,0.117267284,,0.123185308
57.20720721,0.133050738,0.131691711,0.130347613,0.1290227,0.127716938,0.126430263,0.125162582,0.123913777,0.122683711,0.121472227,0.120279152,,0.126466276
57.35735736,0.136744694,0.135316672,0.133905788,0.132516308,0.131148093,0.129800983,0.128474792,0.127169319,0.125884342,0.124619631,0.123374938,,0.129840662
57.50750751,0.140545316,0.13904574,0.137565632,0.136109258,0.13467637,0.133266702,0.131879973,0.130515886,0.129174137,0.12785441,0.126556385,,0.133310224
57.65765766,0.144454265,0.142880595,0.141328836,0.139803254,0.138303481,0.136829141,0.135379848,0.133955209,0.132554825,0.131178298,0.129825224,,0.136876678
57.80780781,0.148473109,0.146822832,0.145197022,0.143599938,0.142031088,0.140489976,0.138976108,0.137488986,0.136028117,0.134593009,0.133183174,,0.140541695
57.95795796,0.152603321,0.150873964,0.149171738,0.14750089,0.145860796,0.144250837,0.142670402,0.141118885,0.139595693,0.138100237,0.136631941,,0.144306898
58.10810811,0.156846266,0.155035411,0.15325445,0.151507618,0.149794151,0.148113302,0.146464337,0.14484654,0.143259208,0.141701656,0.140173213,,0.14817386
58.25825826,0.161203202,0.159308496,0.157446542,0.155621558,0.153832637,0.152078896,0.150359476,0.148673543,0.147020285,0.145398913,0.14380866,,0.152144095
58.40840841,0.165675271,0.163694443,0.161749309,0.15984407,0.15797767,0.156149087,0.154357331,0.152601448,0.150880513,0.149193629,0.147539931,,0.15621906
58.55855856,0.170263501,0.168194372,0.166163955,0.164176433,0.162230597,0.160325282,0.158459365,0.156631766,0.154841445,0.153087397,0.151368652,,0.160400151
58.70870871,0.174968794,0.172809293,0.170691588,0.168619843,0.166592693,0.164608826,0.162666985,0.160765962,0.158904598,0.157081777,0.155296426,,0.164688699
58.85885886,0.179791932,0.177540111,0.17533322,0.173175411,0.171065156,0.169000999,0.166981544,0.165005454,0.163071449,0.161178301,0.159324829,,0.169085969
59.00900901,0.184733571,0.182387615,0.180089766,0.17784416,0.175649112,0.173503016,0.171404338,0.169351611,0.167343433,0.165378462,0.163455412,,0.173593157
59.15915916,0.189794242,0.187352486,0.184962038,0.182627026,0.180345606,0.178116023,0.175936604,0.173805752,0.171721944,0.169683724,0.167689697,,0.178211394
59.30930931,0.19497435,0.19243529,0.18995075,0.187524856,0.185155606,0.182841097,0.180579519,0.178369146,0.176208333,0.17409551,0.172029177,,0.182941736
59.45945946,0.200274176,0.197636481,0.195056515,0.192538407,0.19008,0.187679246,0.1853342,0.183043007,0.180803905,0.178615209,0.176475314,,0.187785172
59.60960961,0.205693878,0.202956406,0.200279849,0.197668349,0.195119599,0.19263141,0.190201704,0.187828502,0.185509922,0.183244172,0.181029541,,0.192742619
59.75975976,0.211233496,0.2083953,0.205621167,0.202915263,0.200275135,0.197698459,0.195183027,0.19272674,0.190327602,0.187983713,0.18569326,,0.197814924
59.90990991,0.216892952,0.213953293,0.21108079,0.208279644,0.205547264,0.202881194,0.200279105,0.197738781,0.195258117,0.192835108,0.190467843,,0.203002867
60.06006006,0.222672058,0.219630414,0.216658947,0.213761903,0.210936564,0.20818035,0.205490814,0.202865633,0.200302594,0.197799594,0.195354628,,0.208307157
60.21021021,0.228570517,0.225426593,0.222355775,0.219362371,0.216443542,0.213596594,0.210818974,0.208108251,0.205462117,0.202878372,0.200354923,,0.213728438
60.36036036,0.234587933,0.231341667,0.228171326,0.225081297,0.222068631,0.219130533,0.216264344,0.213467542,0.210737724,0.208072606,0.205470007,,0.219267291
60.51051051,0.240723813,0.237375383,0.23410557,0.230918857,0.227812199,0.224782706,0.221827631,0.218944362,0.216130415,0.213383421,0.210701127,,0.224924231
60.66066066,0.246977578,0.243527406,0.240158399,0.236875155,0.233674545,0.230553598,0.227509486,0.224539521,0.221641142,0.21881191,0.216049498,,0.230699718
60.81081081,0.253348566,0.249797323,0.246329632,0.242950226,0.239655906,0.236443632,0.233310509,0.230253781,0.227270822,0.224359128,0.22151631,,0.236594151
60.96096096,0.259836041,0.256184649,0.252619021,0.249144042,0.24575646,0.24245318,0.23923125,0.236087861,0.23302033,0.230026097,0.227102719,,0.242607877
61.11111111,0.266439199,0.262688836,0.259026254,0.255456515,0.251976329,0.248582559,0.245272213,0.242042436,0.238890501,0.235813805,0.232809857,,0.248741191
61.26126126,0.273157179,0.269309276,0.265550963,0.261887503,0.258315583,0.25483204,0.251433854,0.24811814,0.244882137,0.241723207,0.238638824,,0.254994339
61.41141141,0.279989066,0.276045307,0.272192728,0.268436811,0.264774241,0.261201845,0.257716589,0.254315568,0.250996003,0.247755229,0.244590697,,0.261367523
61.56156156,0.286933901,0.282896222,0.27895108,0.2751042,0.27135228,0.267692155,0.26412079,0.260635277,0.257232827,0.253910765,0.250666524,,0.267860903
61.71171171,0.293990688,0.289861273,0.285825509,0.281889386,0.278049634,0.274303109,0.270646793,0.267077788,0.263593308,0.260190678,0.256867327,,0.274474598
61.86186186,0.301158398,0.296939679,0.292815469,0.288792049,0.284866197,0.281034808,0.277294897,0.273643587,0.27007811,0.266595804,0.263194102,,0.281208692
62.01201201,0.30843598,0.304130627,0.299920381,0.295811833,0.291801829,0.287887319,0.284065365,0.280333127,0.276687868,0.273126948,0.269647821,,0.288063236
62.16216216,0.315822362,0.311433281,0.307139636,0.302948352,0.298856356,0.294860675,0.290958428,0.287146829,0.283423184,0.27978489,0.276229428,,0.295038247
62.31231231,0.323316459,0.318846786,0.314472602,0.31020119,0.306029577,0.301954876,0.297974284,0.294085082,0.290284632,0.286570378,0.282939843,,0.302133712
62.46246246,0.330917176,0.326370268,0.321918626,0.317569908,0.313321258,0.309169894,0.305113103,0.301148246,0.297272754,0.293484133,0.289779957,,0.309349593
62.61261261,0.338623415,0.334002844,0.329477035,0.325054041,0.320731142,0.316505671,0.312375022,0.308336648,0.304388064,0.300526846,0.296750635,,0.316685822
62.76276276,0.346434074,0.341743618,0.33714714,0.332653106,0.328258944,0.323962121,0.319760148,0.315650586,0.311631042,0.30769918,0.303852713,,0.324142306
62.91291291,0.354348053,0.349591688,0.344928236,0.340366596,0.335904356,0.331539129,0.327268559,0.323090324,0.31900214,0.315001764,0.311086995,,0.331718924
63.06306306,0.362364251,0.357546144,0.352819607,0.348193985,0.343667043,0.339236553,0.334900302,0.330656097,0.326501773,0.322435194,0.318454254,,0.339415531
63.21321321,0.370481573,0.36560607,0.360820519,0.356134728,0.351546648,0.347054221,0.342655389,0.338348103,0.334130323,0.330000031,0.325955227,,0.347231953
63.36336336,0.378698926,0.373770544,0.368930225,0.364188256,0.359542783,0.354991929,0.350533802,0.346166503,0.341888132,0.337696796,0.333590612,,0.355167988
63.51351351,0.387015217,0.382038635,0.377147964,0.37235398,0.367655035,0.363049442,0.358535483,0.35411142,0.349775501,0.345525969,0.341361066,,0.363223402
63.66366366,0.395429355,0.390409403,0.385472955,0.380631284,0.375882958,0.371226486,0.366660335,0.362182934,0.357792688,0.353487984,0.349267197,,0.371397926
63.81381381,0.403940245,0.398881896,0.393904395,0.389019525,0.384226071,0.37952275,0.374908216,0.370381076,0.3659399,0.361583224,0.357309563,,0.379691255
63.96396396,0.412546786,0.407455146,0.402441459,0.397518026,0.392683857,0.387937877,0.383278938,0.378705829,0.374217289,0.369812014,0.365488665,,0.38810304
64.11411411,0.421247867,0.416128163,0.411083292,0.406126075,0.401255752,0.396471462,0.391772257,0.387157115,0.382624949,0.378174619,0.373804939,,0.396632888
64.26426426,0.430042359,0.424899932,0.419829003,0.414842918,0.409941147,0.405123046,0.400387871,0.395734793,0.391162904,0.386671233,0.382258752,,0.40528035
64.41441441,0.438929112,0.433769409,0.428677664,0.423667752,0.418739374,0.413892106,0.409125411,0.404438651,0.399831106,0.395301974,0.390850391,,0.414044917
64.56456456,0.447906948,0.442735507,0.437628295,0.432599718,0.427649706,0.422778054,0.417984432,0.413268401,0.408629423,0.404066874,0.399580055,,0.422926016
64.71471471,0.45697465,0.451797094,0.446679865,0.441637895,0.436671343,0.431780222,0.42696441,0.422223663,0.417557632,0.41296587,0.408447847,,0.431922995
64.86486486,0.466130956,0.460952986,0.455831277,0.450781289,0.445803407,0.440897858,0.436064725,0.431303963,0.426615409,0.421998795,0.417453759,,0.441035119
65.01501502,0.47537455,0.470201931,0.465081361,0.460028825,0.455044929,0.450130111,0.445284657,0.440508718,0.435802317,0.431165365,0.426597668,,0.450261559
65.16516517,0.48470405,0.479542603,0.474428864,0.469379338,0.464394843,0.459476026,0.454623373,0.449837227,0.445117795,0.440465165,0.435879315,,0.45960138
65.31531532,0.494117999,0.488973594,0.48387244,0.478831556,0.47385197,0.468934528,0.464079914,0.459288655,0.454561144,0.449897643,0.445298297,,0.469053528
65.46546547,0.503614853,0.498493395,0.493410634,0.488384097,0.483415009,0.478504414,0.473653182,0.468862027,0.464131517,0.459462088,0.45485405,,0.478616823
65.61561562,0.513192967,0.50810039,0.503041875,0.498035447,0.493082524,0.488184333,0.483341929,0.478556203,0.473827899,0.469157618,0.464545835,,0.488289937
65.76576577,0.522850584,0.517792842,0.51276446,0.507783955,0.502852925,0.497972776,0.493144739,0.488369875,0.483649095,0.478983165,0.474372718,,0.498071388
65.91591592,0.532585822,0.527568875,0.522576539,0.517627811,0.512724461,0.507868063,0.503060014,0.49830154,0.493593712,0.488937455,0.484333556,,0.50795952
66.06606607,0.542396656,0.537426464,0.532476101,0.527565038,0.5226952,0.517868322,0.513085958,0.50834949,0.503660143,0.499018993,0.494426976,,0.517952487
66.21621622,0.552280908,0.547363419,0.542460962,0.537593468,0.532763012,0.527971475,0.523220557,0.51851179,0.513846544,0.509226038,0.504651353,,0.528048239
66.36636637,0.56223623,0.557377368,0.552528742,0.547710735,0.542925554,0.538175218,0.533461565,0.528786262,0.524150819,0.51955659,0.515004792,,0.5382445
66.51651652,0.572260085,0.567465741,0.562676855,0.557914248,0.553180252,0.548477007,0.543806479,0.539170463,0.534570595,0.530008361,0.525485103,,0.548538752
66.66666667,0.582349736,0.577625754,0.572902487,0.568201182,0.563524279,0.558874033,0.554252523,0.549661662,0.545103205,0.540578756,0.536089779,,0.558928216
66.81681682,0.592502224,0.587854392,0.58320258,0.578568452,0.573954542,0.569363205,0.564796626,0.560256822,0.555745658,0.551264849,0.546815967,,0.569409829
66.96696697,0.602714355,0.598148389,0.593573814,0.589012696,0.584467654,0.57994113,0.575435399,0.570952577,0.566494624,0.562063356,0.557660449,,0.579980226
67.11711712,0.61298268,0.608504212,0.604012585,0.599530259,0.595059921,0.590604088,0.586165116,0.581745204,0.577346401,0.572970613,0.568619609,,0.590635715
67.26726727,0.623303476,0.618918039,0.61451499,0.610117166,0.605727313,0.601348011,0.596981684,0.592630602,0.588296894,0.583982544,0.579689405,,0.601372259
67.41741742,0.63367273,0.629385745,0.625076801,0.620769107,0.61646545,0.612168463,0.607880624,0.603604268,0.599341587,0.595094637,0.590865345,,0.612185447
67.56756757,0.64408612,0.639902877,0.635693452,0.631481411,0.627269574,0.623060611,0.618857047,0.614661267,0.610475518,0.606301916,0.602142451,,0.623070476
67.71771772,0.654538995,0.650464638,0.646360011,0.642249027,0.638134525,0.634019205,0.629905625,0.625796208,0.621693247,0.617598907,0.613515232,,0.634022123
67.86786787,0.665026358,0.661065867,0.657071164,0.653066501,0.649054726,0.645038554,0.641020567,0.637003217,0.632988831,0.628979614,0.624977653,,0.645034723
68.01801802,0.675542845,0.671701015,0.667821192,0.663927954,0.660024149,0.656112498,0.652195594,0.648275909,0.644355794,0.640437484,0.636523099,,0.656102143
68.16816817,0.686082707,0.682364131,0.67860395,0.674827061,0.671036301,0.667234386,0.663423913,0.659607362,0.6557871,0.651965379,0.648144347,,0.667217757
68.31831832,0.696639791,0.693048836,0.689412846,0.685757026,0.682084193,0.67839705,0.674698189,0.670990088,0.667275119,0.663555547,0.659833533,,0.678374421
68.46846847,0.707207521,0.703748309,0.70024082,0.696710561,0.69316032,0.689592781,0.686010518,0.682416003,0.678811603,0.675199584,0.671582116,,0.68956445
68.61861862,0.717778879,0.714455262,0.711080323,0.707679864,0.70425664,0.700813303,0.697352408,0.693876406,0.690387655,0.686888415,0.683380852,,0.700779589
68.76876877,0.728346387,0.725161922,0.721923294,0.718656597,0.715364544,0.712049752,0.708714743,0.705361948,0.701993704,0.698612255,0.69521976,,0.712010995
68.91891892,0.738902088,0.735860012,0.732761146,0.729631867,0.726474842,0.723292648,0.72008777,0.716862607,0.713619471,0.710360585,0.707088091,,0.723249209
69.06906907,0.749437529,0.746540734,0.743584739,0.740596202,0.737577738,0.734531877,0.731461065,0.728367663,0.725253951,0.722122125,0.718974301,,0.734484133
69.21921922,0.759943744,0.757194749,0.754384367,0.751539532,0.748662807,0.745756669,0.742823519,0.739865678,0.736885385,0.733884805,0.730866023,,0.745705013
69.36936937,0.770411235,0.767812159,0.765149736,0.762451175,0.75971898,0.756955576,0.754163315,0.751344469,0.748501239,0.745635747,0.742750045,,0.756900415
69.51951952,0.780829959,0.778382494,0.775869952,0.773319814,0.770734525,0.768116457,0.765467906,0.762791096,0.760088181,0.757361241,0.754612287,,0.768058211
69.66966967,0.791189311,0.788894692,0.7865335,0.784133485,0.781697034,0.779226459,0.776724004,0.77419184,0.771632071,0.76904673,0.766437784,,0.779165557
69.81981982,0.801478111,0.799337091,0.797128235,0.794879564,0.792593403,0.790272008,0.787917566,0.785532194,0.783117942,0.780676794,0.778210668,,0.790208889
69.96996997,0.811684591,0.809697411,0.80764137,0.805544754,0.803409831,0.801238797,0.799033783,0.796796849,0.794529992,0.792235143,0.789914167,,0.801173904
70.12012012,0.821796385,0.819962751,0.818059465,0.81611508,0.814131804,0.812111778,0.810057074,0.807969695,0.805851582,0.803704611,0.801530594,,0.812045557
70.27027027,0.83180052,0.830119576,0.828368424,0.826575881,0.824744101,0.822875165,0.820971088,0.819033818,0.817065236,0.815067162,0.813041355,,0.822808062
70.42042042,0.841683408,0.840153713,0.838553488,0.836911812,0.835230783,0.833512429,0.831758705,0.829971503,0.828152645,0.826303895,0.824426953,,0.83344489
70.57057057,0.851430846,0.850050354,0.84859924,0.847106844,0.845575211,0.844006312,0.842402048,0.840764251,0.839094687,0.83739506,0.835667012,,0.843938776
70.72072072,0.86102801,0.859794055,0.858489611,0.857144277,0.855760048,0.85433884,0.852882498,0.851392796,0.849871443,0.848320083,0.8467403,,0.854271738
70.87087087,0.870459468,0.869368743,0.868207886,0.867006751,0.865767281,0.86449134,0.863180717,0.86183713,0.860462228,0.859057598,0.857624763,,0.864425092
71.02102102,0.879709179,0.878757732,0.877736726,0.876676265,0.875578243,0.874444471,0.873276683,0.87207654,0.870845634,0.86958549,0.868297572,,0.874379483
71.17117117,0.888760513,0.887943739,0.887058188,0.88613421,0.885173647,0.88417826,0.883149728,0.882089653,0.880999571,0.879880946,0.878735182,,0.88411492
71.32132132,0.897596272,0.896908911,0.896153757,0.895361396,0.894533623,0.893672144,0.892778584,0.891854488,0.890901331,0.88992052,0.888913398,,0.89361082
71.47147147,0.906198712,0.905634856,0.905004382,0.904338105,0.903637769,0.902905027,0.902141448,0.901348521,0.900527659,0.899680208,0.898807452,,0.902846061
71.62162162,0.914549586,0.914102686,0.913590525,0.913044134,0.912465208,0.911855343,0.911216051,0.91054876,0.909854826,0.909135534,0.908392103,,0.911799051
71.77177177,0.92263018,0.922293067,0.921892217,0.921458868,0.920994659,0.92050113,0.919979733,0.919431836,0.918858733,0.918261647,0.917641735,,0.920447796
71.92192192,0.930421375,0.93018628,0.929889125,0.929561344,0.929204515,0.928820117,0.928409542,0.927974095,0.927515007,0.927033437,0.926530481,,0.928769991
72.07207207,0.937903706,0.93776229,0.937560631,0.937330339,0.93707293,0.93678982,0.936482333,0.936151713,0.935799123,0.935425658,0.93503235,,0.936743115
72.22222222,0.945057437,0.94500083,0.944885916,0.944744466,0.944577927,0.944387648,0.944174885,0.943940813,0.943686528,0.94341306,0.943121373,,0.944344537
72.37237237,0.951862654,0.951881493,0.951844063,0.951782276,0.951697506,0.951591028,0.951464026,0.951317603,0.951152788,0.950970539,0.950771756,,0.95155164
72.52252252,0.958299356,0.958383839,0.958414168,0.958422379,0.958409767,0.958377527,0.958326768,0.958258517,0.958173731,0.958073298,0.957958049,,0.958341949
72.67267267,0.964347572,0.964487507,0.964575461,0.964643573,0.964693049,0.964725001,0.964740458,0.964740368,0.964725612,0.964697009,0.964655316,,0.96469327
72.82282282,0.969987478,0.970172347,0.970307439,0.970424975,0.970526066,0.970611737,0.970682929,0.97074051,0.970785283,0.970817991,0.970839322,,0.970583842
72.97297297,0.975199535,0.975418557,0.97559001,0.975746176,0.975888068,0.976016614,0.976132666,0.976237008,0.976330363,0.976413396,0.976486722,,0.975992497
73.12312312,0.979964632,0.980206827,0.980403641,0.980587394,0.980758993,0.980919267,0.981068975,0.981208814,0.981339422,0.981461387,0.981575252,,0.98089882
73.27327327,0.984264236,0.984518499,0.984729517,0.984929631,0.985119635,0.985300256,0.985472155,0.985635939,0.985792163,0.985941337,0.986083926,,0.985283322
73.42342342,0.988080553,0.988335722,0.988549707,0.988754844,0.988951813,0.989141235,0.989323672,0.989499639,0.989669607,0.989834005,0.989993226,,0.98912761
73.57357357,0.991396696,0.991641626,0.991847326,0.992046109,0.992238539,0.992425126,0.992606335,0.992782588,0.99295427,0.993121732,0.993285294,,0.992414563
73.72372372,0.994196847,0.994420481,0.994606704,0.99478779,0.994964184,0.995136288,0.995304466,0.99546905,0.995630341,0.99578861,0.995944108,,0.995128497
73.87387387,0.996466431,0.996657868,0.996813553,0.996965704,0.997114647,0.997260679,0.997404066,0.997545049,0.997683846,0.997820657,0.997955661,,0.997255333
74.02402402,0.998192277,0.998340837,0.99845512,0.998567273,0.998677507,0.998786014,0.998892965,0.998998517,0.999102809,0.999205969,0.99930811,,0.99878275
74.17417417,0.999362776,0.999458065,0.999520346,0.999581679,0.999642169,0.999701906,0.999760973,0.999819445,0.999877388,0.999934863,0.999991924,,0.999700337
74.32432432,0.999968032,1,1,1,1,1,1,1,1,1,1,,0.999999716
74.47447447,1,0.999958989,0.99988681,0.999815326,0.999744446,0.999674086,0.999604173,0.99953464,0.999465428,0.999396486,0.999327764,,0.999674663
74.62462462,0.999452601,0.999329396,0.999175566,0.999022868,0.998871128,0.998720192,0.998569922,0.998420195,0.998270903,0.998121949,0.997973248,,0.998721197
74.77477477,0.998321828,0.998107693,0.997863216,0.99762004,0.997377925,0.997136658,0.996896049,0.996655932,0.996416158,0.996176598,0.995937136,,0.997137659
74.92492492,0.996605825,0.996292539,0.995948927,0.995606519,0.995265024,0.994924185,0.994583774,0.994243593,0.993903466,0.993563242,0.993222787,,0.994924758
75.07507508,0.994304945,0.993884823,0.993434131,0.992984283,0.992534954,0.99208586,0.99163675,0.991187408,0.990737644,0.990287298,0.989836229,,0.992085597
75.22522523,0.991421775,0.990887696,0.990322543,0.98975762,0.989192589,0.988627153,0.988061056,0.987494078,0.986926032,0.986356757,0.98578612,,0.98862567
75.37537538,0.987961151,0.987306561,0.986620152,0.98593312,0.98524513,0.984555894,0.983865166,0.98317274,0.982478443,0.981782132,0.981083692,,0.984552837
75.52552553,0.983930126,0.983149053,0.982335191,0.981519628,0.980702056,0.979882214,0.979059886,0.978234892,0.977407091,0.976576373,0.975742653,,0.979877269
75.67567568,0.979337927,0.978424982,0.97747807,0.976528182,0.975575055,0.974618474,0.973658269,0.972694307,0.971726494,0.970754763,0.969779077,,0.974611369
75.82582583,0.974195879,0.973146249,0.972061299,0.970971922,0.969877924,0.968779155,0.967675509,0.966566916,0.965453343,0.964334783,0.96321126,,0.968769669
75.97597598,0.968517306,0.967326753,0.966099376,0.96486598,0.963626456,0.96238074,0.961128808,0.959870668,0.958606364,0.957335963,0.956059561,,0.962368707
76.12612613,0.962317411,0.960982258,0.959608662,0.958227343,0.9568383,0.95544157,0.954037228,0.952625378,0.951206153,0.949779709,0.948346227,,0.955426881
76.27627628,0.955613133,0.954130251,0.95260723,0.951074706,0.949532804,0.947981681,0.946421526,0.944852551,0.943274996,0.941689118,0.940095193,,0.947964288
76.42642643,0.948422991,0.946789787,0.945114705,0.943428303,0.941730847,0.94002263,0.938303969,0.9365752,0.93483668,0.933088778,0.931331877,,0.940002548
76.57657658,0.94076691,0.938981309,0.93715209,0.935309731,0.933454656,0.93158731,0.92970815,0.927817648,0.925916288,0.924004562,0.922082972,,0.931564618
76.72672673,0.932666041,0.93072647,0.928741576,0.926741761,0.924727621,0.922699759,0.920658788,0.918605326,0.916539993,0.914463416,0.912376218,,0.922674596
76.87687688,0.924142575,0.922047941,0.919906359,0.91774815,0.915574091,0.913384958,0.911181527,0.908964569,0.906734852,0.90449314,0.902240189,,0.913357525
77.02702703,0.915219541,0.912969222,0.910670442,0.908353442,0.906019187,0.903668636,0.901302733,0.89892241,0.89652859,0.894122179,0.891704071,,0.90363919
77.17717718,0.905920625,0.903514444,0.901058443,0.898582774,0.896088602,0.893577068,0.891049294,0.888506378,0.885949399,0.883379411,0.880797449,,0.893545922
77.32732733,0.896269974,0.893708186,0.891095407,0.888461693,0.885808409,0.883136888,0.880448429,0.877744299,0.875025736,0.872293944,0.869550099,,0.883104404
77.47747748,0.886292011,0.883575288,0.880806621,0.878015963,0.875204881,0.872374899,0.869527495,0.866664108,0.863786131,0.860894922,0.857991795,,0.872341484
77.62762763,0.876011265,0.873140677,0.870217442,0.867271396,0.864304311,0.861317898,0.858313816,0.855293669,0.852259011,0.849211344,0.846152123,,0.861283999
77.77777778,0.865452202,0.862429204,0.859353129,0.856253688,0.853132849,0.849992513,0.846834511,0.843660612,0.840472524,0.837271893,0.834060309,,0.849958608
77.92792793,0.854639071,0.851465488,0.848238696,0.844988263,0.841716353,0.838425046,0.835116344,0.831792174,0.828454393,0.825104784,0.821745065,,0.838391641
78.07807808,0.843595768,0.840273781,0.836898766,0.833500138,0.830080244,0.826641338,0.823185586,0.819715065,0.81623177,0.812737619,0.809234449,,0.826608961
78.22822823,0.832345707,0.82887784,0.825357455,0.821813796,0.818249386,0.814666644,0.811067888,0.807455337,0.803831119,0.80019727,0.796555742,,0.814635836
