ppm,600K,640K,680K,720K,760K,800K,840K,880K,920K,960K,1000K,,
52.25225225,0.058761822,0.058354165,0.05791491,0.057446243,0.05694884,0.056432524,0.055900628,0.055356154,0.054799129,0.054231216,0.053658151,,0.056400874
52.4024024,0.060134637,0.059704094,0.059241394,0.058748876,0.058227311,0.057686807,0.057130816,0.05656244,0.05598173,0.055390401,0.054794319,,0.057655269
52.55255255,0.061553268,0.061098199,0.060610469,0.060092569,0.059545369,0.058979265,0.058397831,0.057804268,0.057198647,0.056582734,0.055962525,,0.058947956
52.7027027,0.063019476,0.06253813,0.062023681,0.061478775,0.060904379,0.060311186,0.05970289,0.059082789,0.058450972,0.057809251,0.057163755,,0.060280236
52.85285285,0.064535085,0.064025593,0.063482627,0.062908991,0.06230575,0.061683897,0.061047245,0.060399187,0.059739826,0.059071018,0.058399022,,0.061653451
53.003003,0.06610198,0.065562347,0.064988953,0.064384761,0.063750931,0.063098761,0.062432181,0.061754678,0.061066361,0.060369128,0.059669367,,0.063068978
53.15315315,0.067722109,0.067150208,0.066544355,0.065907673,0.065241413,0.064557181,0.063859022,0.063150511,0.062431762,0.061704705,0.060975857,,0.064528236
53.3033033,0.069397481,0.068791048,0.068150581,0.067479361,0.066778726,0.066060596,0.065329123,0.064587968,0.06383724,0.0630789,0.062319588,,0.066032682
53.45345345,0.071130171,0.070486793,0.069809425,0.069101503,0.068364445,0.067610484,0.066843877,0.066068363,0.06528404,0.064492892,0.063701681,,0.06758381
53.6036036,0.072922312,0.072239426,0.071522734,0.070775821,0.070000183,0.069208359,0.068404709,0.067593043,0.066773437,0.065947892,0.065123288,,0.069183156
53.75375375,0.074776098,0.07405098,0.0732924,0.072504084,0.071687591,0.070855774,0.070013081,0.069163387,0.068306736,0.067445138,0.066585587,,0.07083229
53.9039039,0.076693783,0.075923545,0.075120364,0.074288099,0.073428363,0.072554316,0.071670487,0.070780805,0.069885272,0.068985897,0.068089781,,0.072532822
54.05405405,0.078677679,0.077859258,0.077008612,0.076129718,0.07522423,0.074305609,0.073378454,0.072446739,0.07151041,0.070571465,0.069637106,,0.074286397
54.2042042,0.080730151,0.079860308,0.078959173,0.07803083,0.077076957,0.07611131,0.075138543,0.074162664,0.073183546,0.072203166,0.07122882,,0.076094697
54.35435435,0.082853618,0.081928926,0.080974119,0.079993366,0.078988349,0.07797311,0.076952346,0.07593008,0.074906102,0.073882351,0.072866212,,0.077959434
54.5045045,0.085050545,0.08406739,0.083055559,0.082019288,0.08096024,0.079892732,0.078821485,0.077750522,0.076679531,0.075610402,0.074550597,,0.079882359
54.65465465,0.087323443,0.086278015,0.085205642,0.084110597,0.0829945,0.081871929,0.08074761,0.079625549,0.078505312,0.077388724,0.076283314,,0.081865248
54.8048048,0.089674863,0.088563154,0.087426546,0.086269321,0.085093026,0.083912483,0.082732401,0.081556749,0.080384951,0.07921875,0.078065733,,0.083909909
54.95495495,0.092107387,0.090925188,0.08972048,0.088497517,0.087257742,0.086016201,0.084777562,0.083545737,0.082319981,0.081101941,0.079899245,,0.086018178
55.10510511,0.09462363,0.093366528,0.092089677,0.090797267,0.089490597,0.088184916,0.086884824,0.085594149,0.08431196,0.083039779,0.08178527,,0.088191912
55.25525526,0.097226222,0.095889602,0.094536392,0.093170673,0.09179356,0.090420481,0.089055938,0.087703649,0.086362466,0.085033774,0.08372525,,0.090432992
55.40540541,0.099917811,0.098496852,0.097062892,0.095619853,0.094168619,0.09272477,0.091292676,0.089875918,0.088473105,0.087085457,0.085720653,,0.092743319
55.55555556,0.102701047,0.10119073,0.099671457,0.098146937,0.096617776,0.095099671,0.093596828,0.092112659,0.090645499,0.089196382,0.08777297,,0.095124807
55.70570571,0.105578577,0.103973684,0.102364369,0.100754063,0.099143042,0.097547087,0.0959702,0.094415592,0.092881294,0.091368124,0.089883713,,0.097579386
55.85585586,0.108553035,0.106848158,0.105143906,0.10344337,0.101746436,0.10006893,0.098414612,0.096786454,0.09518215,0.093602278,0.092054417,,0.10010899
56.00600601,0.111627028,0.109816575,0.108012337,0.106216994,0.104429977,0.102667118,0.10093189,0.099226994,0.097549746,0.095900459,0.094286638,,0.102715564
56.15615616,0.11480313,0.112881336,0.110971917,0.109077061,0.107195682,0.105343573,0.103523873,0.101738972,0.099985776,0.098264298,0.096581952,,0.105401048
56.30630631,0.118083865,0.116044806,0.114024872,0.112025683,0.110045559,0.108100212,0.1061924,0.104324158,0.102491944,0.100695441,0.098941952,,0.108167384
56.45645646,0.121471701,0.119309303,0.117173398,0.115064948,0.112981607,0.110938952,0.108939313,0.106984328,0.105069967,0.103195553,0.101368252,,0.111016503
56.60660661,0.124969029,0.122677094,0.120419652,0.118196918,0.116005801,0.113861697,0.111766451,0.109721262,0.107721571,0.105766308,0.10386248,,0.113950326
56.75675676,0.12857816,0.126150378,0.123765741,0.121423618,0.119120099,0.116870339,0.114675648,0.112536742,0.110448489,0.108409393,0.106426282,,0.116970756
56.90690691,0.132301304,0.129731279,0.127213714,0.124747036,0.122326426,0.11996675,0.117668729,0.115432547,0.113252458,0.111126506,0.109061316,,0.120079675
57.05705706,0.136140559,0.133421837,0.130765557,0.128169106,0.125626675,0.123152783,0.120747506,0.118410452,0.116135218,0.113919353,0.111769256,,0.123278939
57.20720721,0.140097903,0.137223993,0.13442318,0.131691711,0.1290227,0.126430263,0.123913777,0.121472227,0.119098509,0.116789647,0.114551787,,0.126570375
57.35735736,0.144175172,0.141139582,0.138188415,0.135316672,0.132516308,0.129800983,0.127169319,0.124619631,0.122144073,0.119739106,0.117410605,,0.129955772
57.50750751,0.148374057,0.145170324,0.142062999,0.13904574,0.136109258,0.133266702,0.130515886,0.12785441,0.125273643,0.122769452,0.120347416,,0.133436879
57.65765766,0.152696084,0.14931781,0.146048574,0.142880595,0.139803254,0.136829141,0.133955209,0.131178298,0.128488952,0.12588241,0.123363935,,0.137015403
57.80780781,0.157142611,0.153583499,0.150146678,0.146822832,0.143599938,0.140489976,0.137488986,0.134593009,0.131791721,0.129079704,0.126461885,,0.140693
57.95795796,0.16171481,0.157968703,0.154358735,0.150873964,0.14750089,0.144250837,0.141118885,0.138100237,0.135183664,0.132363059,0.129642996,,0.144471275
58.10810811,0.166413666,0.162474588,0.158686051,0.155035411,0.151507618,0.148113302,0.14484654,0.141701656,0.138666482,0.135734197,0.132909001,,0.148351774
58.25825826,0.171239963,0.167102157,0.163129809,0.159308496,0.155621558,0.152078896,0.148673543,0.145398913,0.142241864,0.139194836,0.136261641,,0.152335983
58.40840841,0.17619428,0.171852254,0.167691062,0.163694443,0.15984407,0.156149087,0.152601448,0.149193629,0.145911484,0.142746689,0.139702658,,0.156425328
58.55855856,0.181276989,0.176725554,0.172370732,0.168194372,0.164176433,0.160325282,0.156631766,0.153087397,0.149676998,0.146391464,0.143233797,,0.160621164
58.70870871,0.186488246,0.181722561,0.177169604,0.172809293,0.168619843,0.164608826,0.160765962,0.157081777,0.153540045,0.150130859,0.146856805,,0.16492478
58.85885886,0.191827995,0.186843607,0.182088324,0.177540111,0.173175411,0.169000999,0.165005454,0.161178301,0.157502244,0.153966566,0.150573431,,0.169337394
59.00900901,0.197295967,0.192088849,0.187127398,0.182387615,0.17784416,0.173503016,0.169351611,0.165378462,0.161565195,0.157900266,0.154385422,,0.173860151
59.15915916,0.202891679,0.197458273,0.192287194,0.187352486,0.182627026,0.178116023,0.173805752,0.169683724,0.165730473,0.161933632,0.158294526,,0.178494124
59.30930931,0.208614444,0.202951693,0.197567937,0.19243529,0.187524856,0.182841097,0.178369146,0.17409551,0.169999633,0.166068322,0.16230249,,0.183240311
59.45945946,0.21446337,0.208568757,0.202969719,0.197636481,0.192538407,0.187679246,0.183043007,0.178615209,0.174374206,0.170305986,0.16641106,,0.188099635
59.60960961,0.220437374,0.214308947,0.208492493,0.202956406,0.197668349,0.19263141,0.187828502,0.183244172,0.1788557,0.17464826,0.170621977,,0.193072949
59.75975976,0.226535187,0.220171591,0.214136081,0.2083953,0.202915263,0.197698459,0.19272674,0.187983713,0.183445596,0.179096767,0.174936984,,0.198161029
59.90990991,0.232755365,0.226155867,0.219900181,0.213953293,0.208279644,0.202881194,0.197738781,0.192835108,0.188145352,0.183653118,0.179357818,,0.203364582
60.06006006,0.239096303,0.232260809,0.225784366,0.219630414,0.213761903,0.20818035,0.202865633,0.197799594,0.192956402,0.188318909,0.183886216,,0.208684244
60.21021021,0.245556246,0.238485322,0.231788096,0.225426593,0.219362371,0.213596594,0.208108251,0.202878372,0.197880152,0.193095724,0.188523908,,0.214120585
60.36036036,0.252133305,0.244828184,0.237910721,0.231341667,0.225081297,0.219130533,0.213467542,0.208072606,0.202917986,0.197985133,0.193272625,,0.219674108
60.51051051,0.25882547,0.251288064,0.24415149,0.237375383,0.230918857,0.224782706,0.218944362,0.213383421,0.208071261,0.202988693,0.198134092,,0.225345254
60.66066066,0.265630629,0.25786353,0.250509559,0.243527406,0.236875155,0.230553598,0.224539521,0.21881191,0.213341313,0.208107946,0.203110031,,0.231134405
60.81081081,0.272546578,0.26455306,0.256984,0.249797323,0.242950226,0.236443632,0.230253781,0.224359128,0.21872945,0.213344421,0.208202162,,0.237041887
60.96096096,0.279571045,0.271355056,0.263573807,0.256184649,0.249144042,0.24245318,0.236087861,0.230026097,0.224236958,0.218699634,0.213412199,,0.243067973
61.11111111,0.286701698,0.278267852,0.270277909,0.262688836,0.255456515,0.248582559,0.242042436,0.235813805,0.2298651,0.224175086,0.218741854,,0.249212887
61.26126126,0.293936166,0.285289732,0.277095173,0.269309276,0.261887503,0.25483204,0.24811814,0.241723207,0.235615114,0.229772267,0.224192834,,0.255476808
61.41141141,0.301272053,0.292418936,0.284024418,0.276045307,0.268436811,0.261201845,0.254315568,0.247755229,0.241488219,0.235492652,0.229766843,,0.261859871
61.56156156,0.30870695,0.299653674,0.291064421,0.282896222,0.2751042,0.267692155,0.260635277,0.253910765,0.247485607,0.241337701,0.235465577,,0.268362176
61.71171171,0.316238455,0.306992136,0.298213924,0.289861273,0.281889386,0.274303109,0.267077788,0.260190678,0.253608451,0.247308862,0.241290731,,0.274983785
61.86186186,0.323864177,0.314432503,0.305471646,0.296939679,0.288792049,0.281034808,0.273643587,0.266595804,0.259857902,0.253407569,0.247243991,,0.281724728
62.01201201,0.331581754,0.321972954,0.312836285,0.304130627,0.295811833,0.287887319,0.280333127,0.273126948,0.266235085,0.259635238,0.253327037,,0.288585009
62.16216216,0.339388862,0.329611679,0.320306528,0.311433281,0.302948352,0.294860675,0.287146829,0.27978489,0.272741106,0.265993272,0.259541541,,0.295564601
62.31231231,0.347283223,0.33734688,0.327881057,0.318846786,0.31020119,0.301954876,0.294085082,0.286570378,0.279377046,0.272483056,0.265889166,,0.302663455
62.46246246,0.355262614,0.345176784,0.335558553,0.326370268,0.317569908,0.309169894,0.301148246,0.293484133,0.286143961,0.279105957,0.272371564,,0.309881501
62.61261261,0.363324873,0.353099647,0.3433377,0.334002844,0.325054041,0.316505671,0.308336648,0.300526846,0.293042884,0.285863322,0.278990374,,0.317218646
62.76276276,0.371467903,0.361113755,0.35121719,0.341743618,0.332653106,0.323962121,0.315650586,0.30769918,0.300074819,0.292756477,0.285747219,,0.324674775
62.91291291,0.379689676,0.369217432,0.359195728,0.349591688,0.340366596,0.331539129,0.323090324,0.315001764,0.30724074,0.299786723,0.292643705,,0.332249756
63.06306306,0.387988238,0.377409037,0.367272027,0.357546144,0.348193985,0.339236553,0.330656097,0.322435194,0.314541593,0.306955332,0.299681416,,0.339943434
63.21321321,0.396361703,0.385686973,0.375444817,0.36560607,0.356134728,0.347054221,0.338348103,0.330000031,0.321978286,0.314263548,0.306861911,,0.347755635
63.36336336,0.404808262,0.394049679,0.38371284,0.373770544,0.364188256,0.354991929,0.346166503,0.337696796,0.329551692,0.32171258,0.31418672,,0.355686159
63.51351351,0.413326173,0.402495634,0.392074851,0.382038635,0.37235398,0.363049442,0.35411142,0.345525969,0.33726264,0.329303598,0.32165734,,0.363734784
63.66366366,0.42191376,0.411023353,0.400529614,0.390409403,0.380631284,0.371226486,0.362182934,0.353487984,0.345111914,0.337037727,0.329275228,,0.371901256
63.81381381,0.430569414,0.419631384,0.409075904,0.398881896,0.389019525,0.37952275,0.370381076,0.361583224,0.353100247,0.344916043,0.337041795,,0.380185292
63.96396396,0.43929158,0.428318305,0.417712498,0.407455146,0.397518026,0.387937877,0.378705829,0.369812014,0.361228313,0.352939568,0.3449584,,0.388586571
64.11411411,0.448078755,0.437082716,0.426438174,0.416128163,0.406126075,0.396471462,0.387157115,0.378174619,0.369496722,0.361109258,0.353026343,,0.39710473
64.26426426,0.456929484,0.445923237,0.435251704,0.424899932,0.414842918,0.405123046,0.395734793,0.386671233,0.377906013,0.369425998,0.361246855,,0.405739357
64.41441441,0.465842342,0.454838499,0.444151849,0.433769409,0.423667752,0.413892106,0.404438651,0.395301974,0.386456645,0.377890595,0.369621089,,0.414489987
64.56456456,0.474815937,0.463827135,0.453137349,0.442735507,0.432599718,0.422778054,0.413268401,0.404066874,0.395148987,0.386503764,0.37815011,,0.423356093
64.71471471,0.483848891,0.472887774,0.46220692,0.451797094,0.441637895,0.431780222,0.422223663,0.41296587,0.403983311,0.39526612,0.386834886,,0.432337074
64.86486486,0.492939836,0.48201903,0.471359241,0.460952986,0.450781289,0.440897858,0.431303963,0.421998795,0.412959776,0.404178167,0.395676271,,0.44143225
65.01501502,0.502087397,0.491219494,0.480592946,0.470201931,0.460028825,0.450130111,0.440508718,0.431165365,0.42207842,0.413240285,0.404674996,,0.450640852
65.16516517,0.511290188,0.500487718,0.489906613,0.479542603,0.469379338,0.459476026,0.449837227,0.440465165,0.431339149,0.422452711,0.41383165,,0.459962005
65.31531532,0.520546792,0.509822213,0.499298755,0.488973594,0.478831556,0.468934528,0.459288655,0.449897643,0.440741715,0.431815534,0.423146671,,0.469394725
65.46546547,0.529855754,0.519221427,0.508767808,0.498493395,0.488384097,0.478504414,0.468862027,0.459462088,0.450285709,0.441328669,0.432620321,,0.478937897
65.61561562,0.539215567,0.528683739,0.518312116,0.50810039,0.498035447,0.488184333,0.478556203,0.469157618,0.459970541,0.450991847,0.442252672,,0.488590268
65.76576577,0.548624654,0.538207446,0.527929922,0.517792842,0.507783955,0.497972776,0.488369875,0.478983165,0.469795423,0.460804592,0.452043587,,0.498350429
65.91591592,0.558081363,0.547790744,0.537619351,0.527568875,0.517627811,0.507868063,0.49830154,0.488937455,0.47975935,0.470766202,0.461992695,,0.5082168
66.06606607,0.567583945,0.557431721,0.547378399,0.537426464,0.527565038,0.517868322,0.50834949,0.499018993,0.489861081,0.48087573,0.472099373,,0.518187616
66.21621622,0.577130542,0.567128338,0.557204916,0.547363419,0.537593468,0.527971475,0.51851179,0.509226038,0.500099119,0.491131957,0.482362718,,0.528260904
66.36636637,0.586719175,0.576878416,0.567096594,0.557377368,0.547710735,0.538175218,0.528786262,0.51955659,0.510471685,0.501533373,0.492781521,,0.538434472
66.51651652,0.596347726,0.586679622,0.577050947,0.567465741,0.557914248,0.548477007,0.539170463,0.530008361,0.520976699,0.512078148,0.503354244,,0.548705885
66.66666667,0.606013927,0.596529451,0.587065299,0.577625754,0.568201182,0.558874033,0.549661662,0.540578756,0.531611753,0.522764107,0.514078986,,0.559072446
66.81681682,0.615715339,0.606425212,0.597136766,0.587854392,0.578568452,0.569363205,0.560256822,0.551264849,0.542374083,0.5335887,0.524953457,,0.569531177
66.96696697,0.625449343,0.616364013,0.607262239,0.598148389,0.589012696,0.57994113,0.570952577,0.562063356,0.553260547,0.544548976,0.535974941,,0.580078798
67.11711712,0.635213124,0.626342745,0.617438367,0.608504212,0.599530259,0.590604088,0.581745204,0.572970613,0.564267591,0.555641547,0.547140267,,0.590711701
67.26726727,0.64500365,0.636358063,0.627661542,0.618918039,0.610117166,0.601348011,0.592630602,0.583982544,0.575391224,0.56686256,0.558445772,,0.601425931
67.41741742,0.654817668,0.646406375,0.637927877,0.629385745,0.620769107,0.612168463,0.603604268,0.595094637,0.586626986,0.578207662,0.569887262,,0.612217163
67.56756757,0.664651678,0.656483821,0.648233194,0.639902877,0.631481411,0.623060611,0.614661267,0.606301916,0.597969915,0.589671964,0.581459979,,0.623080674
67.71771772,0.674501927,0.666586259,0.658572999,0.650464638,0.642249027,0.634019205,0.625796208,0.617598907,0.609414516,0.60125001,0.593158559,,0.634011323
67.86786787,0.68436439,0.67670925,0.668942471,0.661065867,0.653066501,0.645038554,0.637003217,0.628979614,0.620954729,0.612935735,0.604976991,,0.645003522
68.01801802,0.694234758,0.68684804,0.679336441,0.671701015,0.663927954,0.656112498,0.648275909,0.640437484,0.632583894,0.624722432,0.616908581,,0.656051216
68.16816817,0.704108424,0.696997544,0.689749373,0.682364131,0.674827061,0.667234386,0.659607362,0.651965379,0.644294717,0.63660271,0.628945902,,0.667147853
68.31831832,0.713980465,0.707152333,0.700175347,0.693048836,0.685757026,0.67839705,0.670990088,0.663555547,0.656079237,0.648568463,0.641080761,,0.678286361
68.46846847,0.723845637,0.717306613,0.710608043,0.703748309,0.696710561,0.689592781,0.682416003,0.675199584,0.667928793,0.660610827,0.653304151,,0.689459122
68.61861862,0.733698355,0.727454217,0.721040719,0.714455262,0.707679864,0.700813303,0.693876406,0.686888415,0.679833986,0.672720142,0.665606212,,0.700657947
68.76876877,0.743532681,0.737588582,0.731466199,0.725161922,0.718656597,0.712049752,0.705361948,0.698612255,0.691784652,0.684885919,0.677976191,,0.711874053
68.91891892,0.753342313,0.747702739,0.741876852,0.735860012,0.729631867,0.723292648,0.716862607,0.710360585,0.703769825,0.697096805,0.690402399,,0.723098037
69.06906907,0.763120572,0.757789295,0.752264574,0.746540734,0.740596202,0.734531877,0.728367663,0.722122125,0.715777713,0.709340544,0.702872178,,0.734319854
69.21921922,0.772860386,0.76784042,0.762620776,0.757194749,0.751539532,0.745756669,0.739865678,0.733884805,0.727795664,0.721603953,0.715371862,,0.745528798
69.36936937,0.78255428,0.777847829,0.772936364,0.767812159,0.762451175,0.756955576,0.751344469,0.745635747,0.739810142,0.733872887,0.727886748,,0.756713476
69.51951952,0.792194362,0.787802774,0.783201725,0.778382494,0.773319814,0.768116457,0.762791096,0.757361241,0.751806707,0.746132217,0.740401065,,0.767861795
69.66966967,0.801772308,0.797696021,0.793406711,0.788894692,0.784133485,0.779226459,0.77419184,0.76904673,0.763769996,0.758365811,0.752897953,,0.778960943
69.81981982,0.811279348,0.807517842,0.803540626,0.799337091,0.794879564,0.790272008,0.785532194,0.780676794,0.775683704,0.770556515,0.765359443,,0.789997378
69.96996997,0.820706255,0.817257998,0.813592214,0.809697411,0.805544754,0.801238797,0.796796849,0.792235143,0.78753058,0.782686143,0.777766448,,0.800956814
70.12012012,0.830043324,0.826905727,0.823549645,0.819962751,0.81611508,0.812111778,0.807969695,0.803704611,0.799292423,0.794735477,0.790098756,,0.811824219
70.27027027,0.839280363,0.83644973,0.833400505,0.830119576,0.826575881,0.822875165,0.819033818,0.815067162,0.810950082,0.80668427,0.802335039,,0.822583805
70.42042042,0.848406675,0.845878161,0.84313179,0.840153713,0.836911812,0.833512429,0.829971503,0.826303895,0.822483471,0.818511254,0.814452861,,0.833219039
70.57057057,0.85741104,0.855178615,0.852729897,0.850050354,0.847106844,0.844006312,0.840764251,0.83739506,0.833871585,0.830194171,0.82642871,,0.843712643
70.72072072,0.866281706,0.864338118,0.862180625,0.859794055,0.857144277,0.85433884,0.851392796,0.848320083,0.845092531,0.841709797,0.838238026,,0.854046612
70.87087087,0.875006368,0.873343122,0.871469172,0.869368743,0.867006751,0.86449134,0.86183713,0.859057598,0.856123563,0.853033992,0.849855256,,0.864202231
71.02102102,0.883572162,0.882179502,0.880580141,0.878757732,0.876676265,0.874444471,0.87207654,0.86958549,0.866941135,0.864141751,0.861253914,,0.874160104
71.17117117,0.891965652,0.890832554,0.889497549,0.887943739,0.88613421,0.88417826,0.882089653,0.879880946,0.87752096,0.875007276,0.872406657,,0.88390019
71.32132132,0.900172822,0.899287,0.898204844,0.896908911,0.895361396,0.893672144,0.891854488,0.88992052,0.88783808,0.885604057,0.883285378,,0.893401846
71.47147147,0.908179076,0.907527001,0.906684925,0.905634856,0.904338105,0.902905027,0.901348521,0.899680208,0.897866957,0.895904967,0.893861309,,0.902643881
71.62162162,0.915969237,0.91553617,0.914920171,0.914102686,0.913044134,0.911855343,0.91054876,0.909135534,0.907581566,0.905882375,0.90410515,,0.911604621
71.77177177,0.923527563,0.923297597,0.922892483,0.922293067,0.921458868,0.92050113,0.919431836,0.918261647,0.916955512,0.915508267,0.913987203,,0.920261985
71.92192192,0.930837761,0.930793885,0.930583324,0.93018628,0.929561344,0.928820117,0.927974095,0.927033437,0.925962151,0.924754392,0.923477526,,0.928593567
72.07207207,0.937883017,0.938007193,0.937973786,0.93776229,0.937330339,0.93678982,0.936151713,0.935425658,0.934574729,0.933592407,0.932546107,,0.936576736
72.22222222,0.944646034,0.94491929,0.94504465,0.94500083,0.944744466,0.944387648,0.943940813,0.94341306,0.942766535,0.941994052,0.941163046,,0.944188745
72.37237237,0.951109088,0.951511621,0.951776473,0.951881493,0.951782276,0.951591028,0.951317603,0.950970539,0.950511065,0.949931324,0.949298748,,0.951406851
72.52252252,0.95725409,0.957765389,0.958149674,0.958383839,0.958422379,0.958377527,0.958258517,0.958073298,0.957782189,0.957376672,0.956924141,,0.958208445
72.67267267,0.963062671,0.963661649,0.964144648,0.964487507,0.964643573,0.964725001,0.964740368,0.964697009,0.964554343,0.964303193,0.964010885,,0.964571194
72.82282282,0.96851628,0.969181413,0.969741874,0.970172347,0.970424975,0.970611737,0.97074051,0.970817991,0.970802712,0.97068484,0.970531606,,0.970473195
72.97297297,0.973596293,0.974305775,0.974922052,0.975418557,0.975746176,0.976016614,0.976237008,0.976413396,0.976503432,0.976496641,0.976460119,,0.975893132
73.12312312,0.978284146,0.979016042,0.979666239,0.980206827,0.980587394,0.980919267,0.981208814,0.981461387,0.981633788,0.981714903,0.981771669,,0.980810443
73.27327327,0.982561479,0.983293883,0.983955999,0.984518499,0.984929631,0.985300256,0.985635939,0.985941337,0.986172414,0.986317438,0.986443152,,0.985205495
73.42342342,0.986410294,0.987121485,0.987773567,0.988335722,0.988754844,0.989141235,0.989499639,0.989834005,0.990099493,0.990283766,0.990453349,,0.989059751
73.57357357,0.989813126,0.990481724,0.991102007,0.991641626,0.992046109,0.992425126,0.992782588,0.993121732,0.993396948,0.993595323,0.993783134,,0.992355955
73.72372372,0.992753222,0.993358333,0.993925386,0.994420481,0.99478779,0.995136288,0.99546905,0.99578861,0.996048632,0.996235653,0.996415686,,0.995078294
73.87387387,0.995214731,0.995736082,0.996228944,0.996657868,0.996965704,0.997260679,0.997545049,0.997820657,0.998040495,0.998190589,0.998336667,,0.997212573
74.02402402,0.997182893,0.997600956,0.997999259,0.998340837,0.998567273,0.998786014,0.998998517,0.999205969,0.999360748,0.999448413,0.999534399,,0.998746371
74.17417417,0.998644228,0.998940329,0.999224414,0.999458065,0.999581679,0.999701906,0.999819445,0.999934863,1,1,1,,0.999669188
74.32432432,0.999586722,0.999743129,0.999894148,1,1,1,1,1,0.999951382,0.999838937,0.999727504,,0.999972579
74.47447447,1,1,1,0.999958989,0.999815326,0.999674086,0.99953464,0.999396486,0.999210641,0.998961613,0.998713951,,0.999650271
74.62462462,0.999875492,0.999703441,0.999535438,0.999329396,0.999022868,0.998720192,0.998420195,0.998121949,0.997776212,0.997367285,0.996959443,,0.99869826
74.77477477,0.999206573,0.99884793,0.998495965,0.998107693,0.99762004,0.997136658,0.996655932,0.996176598,0.995649265,0.995058114,0.994467166,,0.997114882
74.92492492,0.997988686,0.997430031,0.996879206,0.996292539,0.995606519,0.994924185,0.994243593,0.993563242,0.992833716,0.992039166,0.991243388,,0.994900869
75.07507508,0.996219437,0.995448467,0.994684973,0.993884823,0.992984283,0.99208586,0.991187408,0.990287298,0.989336217,0.988318386,0.987297411,,0.992059366
75.22522523,0.993898666,0.992904178,0.991915303,0.990887696,0.98975762,0.988627153,0.987494078,0.986356757,0.985166113,0.983906543,0.982641497,,0.988595938
75.37537538,0.991028484,0.989800342,0.988574467,0.987306561,0.98593312,0.984555894,0.98317274,0.981782132,0.98033537,0.978817135,0.977290764,,0.984518537
75.52552553,0.987613277,0.986142369,0.984668957,0.983149053,0.981519628,0.979882214,0.978234892,0.976576373,0.974858478,0.973066279,0.971263047,,0.979837444
75.67567568,0.983659685,0.98193787,0.980207439,0.978424982,0.976528182,0.974618474,0.972694307,0.970754763,0.968752324,0.966672563,0.964578733,,0.974565195
75.82582583,0.979176541,0.977196594,0.975200686,0.973146249,0.970971922,0.968779155,0.966566916,0.964334783,0.962036044,0.959656881,0.957260575,,0.968716473
75.97597598,0.97417479,0.971930336,0.96966148,0.967326753,0.96486598,0.96238074,0.959870668,0.957335963,0.954730855,0.952042244,0.94933348,,0.962307979
76.12612613,0.968667368,0.966152824,0.963604496,0.960982258,0.958227343,0.95544157,0.952625378,0.949779709,0.946859869,0.943853571,0.940824284,,0.955358286
76.27627628,0.96266907,0.959879582,0.957046161,0.954130251,0.951074706,0.947981681,0.944852551,0.941689118,0.938447884,0.935117475,0.931761509,,0.947887674
76.42642643,0.956196387,0.953127772,0.950004499,0.946789787,0.943428303,0.94002263,0.9365752,0.933088778,0.929521179,0.925862024,0.922175118,,0.939917952
76.57657658,0.949267326,0.945916024,0.942498958,0.938981309,0.935309731,0.93158731,0.927817648,0.924004562,0.920107286,0.916116513,0.912096255,,0.931472266
76.72672673,0.941901224,0.93826425,0.934550231,0.93072647,0.926741761,0.922699759,0.918605326,0.914463416,0.910234769,0.905911216,0.901556995,,0.922574904
76.87687688,0.934118543,0.930193451,0.926180064,0.922047941,0.91774815,0.913384958,0.908964569,0.90449314,0.899932996,0.895277153,0.890590087,,0.913251088
77.02702703,0.925940671,0.921725521,0.917411064,0.912969222,0.908353442,0.903668636,0.89892241,0.894122179,0.889231912,0.884245853,0.879228708,,0.903526782
77.17717718,0.917389711,0.912883051,0.908266506,0.903514444,0.898582774,0.893577068,0.888506378,0.883379411,0.878161828,0.872849123,0.867506223,,0.893428478
77.32732733,0.908488282,0.903689131,0.898770143,0.893708186,0.888461693,0.883136888,0.877744299,0.872293944,0.866753205,0.861118836,0.855455963,,0.88298301
77.47747748,0.899259323,0.894167162,0.888946018,0.883575288,0.878015963,0.872374899,0.866664108,0.860894922,0.855036458,0.849086725,0.843111012,,0.872217363
77.62762763,0.889725905,0.884340678,0.878818291,0.873140677,0.867271396,0.861317898,0.855293669,0.849211344,0.843041767,0.836784188,0.830504011,,0.861158491
77.77777778,0.879911056,0.874233172,0.868411073,0.862429204,0.856253688,0.849992513,0.843660612,0.837271893,0.830798911,0.824242116,0.817666978,,0.849833156
77.92792793,0.869837604,0.863867944,0.857748266,0.851465488,0.844988263,0.838425046,0.831792174,0.825104784,0.818337101,0.811490737,0.804631155,,0.838267768
78.07807808,0.859528025,0.853267956,0.846853431,0.840273781,0.833500138,0.826641338,0.819715065,0.812737619,0.805684852,0.79855947,0.791426859,,0.826488252
78.22822823,0.849004322,0.842455706,0.835749657,0.82887784,0.821813796,0.814666644,0.807455337,0.80019727,0.79286985,0.785476809,0.778083371,,0.814519919
78.37837838,0.838287904,0.831453113,0.824459449,0.817300816,0.809953078,0.802525524,0.795038286,0.787509767,0.779918852,0.772270215,0.764628827,,0.802387359
78.52852853,0.827399495,0.820281426,0.813004639,0.805565164,0.797941087,0.790241746,0.782488348,0.774700206,0.766857592,0.75896603,0.751090139,,0.790114347
78.67867868,0.816359056,0.808961141,0.801406297,0.793692557,0.785800111,0.77783821,0.769829029,0.761792677,0.753710714,0.745589409,0.737492926,,0.777723765
